case_id,prefix,expected_label,compare_func,artifact_dir,prog_a_ir_path,prog_b_ir_path,successful,correct,predicted_label,raw_output,status,exit_code,timed_out,correct_count,incorrect_count,failed_to_prove_count,error_count,headline,error,raw_output_path,result_path
goeq-oja-0128,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0128/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0128/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0128/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.97 has different size in source and target (2 vs 1 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-oja-0128/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0128/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0130,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0130/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0130/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0130/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0130/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0130/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0131,goeq-oja-,inequivalent,main,dataset/cases/goeq-oja-0131/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0131/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0131/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0131/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0131/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0134,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0134/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0134/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0134/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 8,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-oja-0134/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0134/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0154,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0154/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0154/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0154/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 7,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-oja-0154/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0154/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0160,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0160/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0160/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0160/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Timeout,"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-oja-0160/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0160/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0164,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0164/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0164/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0164/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.102 has different size in source and target (1 vs 2 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-oja-0164/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0164/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0168,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0168/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0168/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0168/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Timeout,"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-oja-0168/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0168/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0170,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0170/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0170/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0170/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Timeout,"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-oja-0170/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0170/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0172,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0172/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0172/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0172/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-oja-0172/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0172/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0174,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0174/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0174/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0174/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0174/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0174/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0175,goeq-oja-,inequivalent,main,dataset/cases/goeq-oja-0175/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0175/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0175/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0175/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0175/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0180,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0180/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0180/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0180/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.102 has different size in source and target (2 vs 3 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-oja-0180/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0180/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0181,goeq-oja-,inequivalent,main,dataset/cases/goeq-oja-0181/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0181/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0181/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0181/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0181/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0182,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0182/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0182/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0182/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0182/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0182/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0184,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0184/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0184/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0184/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0184/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0184/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0185,goeq-oja-,inequivalent,main,dataset/cases/goeq-oja-0185/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0185/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0185/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0185/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0185/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0186,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0186/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0186/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0186/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0186/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0186/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0188,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0188/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0188/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0188/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 7,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-oja-0188/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0188/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0190,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0190/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0190/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0190/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 7,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-oja-0190/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0190/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0205,goeq-oja-,inequivalent,main,dataset/cases/goeq-oja-0205/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0205/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0205/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.101 has different size in source and target (4 vs 3 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-oja-0205/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0205/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0206,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0206/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0206/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0206/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.103 has different size in source and target (1 vs 2 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-oja-0206/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0206/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0210,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0210/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0210/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0210/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0210/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0210/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0211,goeq-oja-,inequivalent,main,dataset/cases/goeq-oja-0211/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0211/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0211/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0211/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0211/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0212,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0212/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0212/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0212/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 8,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-oja-0212/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0212/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0216,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0216/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0216/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0216/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.98 has different size in source and target (1 vs 2 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-oja-0216/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0216/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0218,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0218/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0218/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0218/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Timeout,"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-oja-0218/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0218/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0219,goeq-oja-,inequivalent,main,dataset/cases/goeq-oja-0219/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0219/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0219/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Timeout,"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-oja-0219/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0219/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0222,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0222/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0222/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0222/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0222/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0222/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0226,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0226/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0226/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0226/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-oja-0226/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0226/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0227,goeq-oja-,inequivalent,main,dataset/cases/goeq-oja-0227/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0227/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0227/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0227/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0227/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0228,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0228/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0228/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0228/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0228/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0228/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0229,goeq-oja-,inequivalent,main,dataset/cases/goeq-oja-0229/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0229/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0229/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0229/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0229/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-oja-0230,goeq-oja-,equivalent,main,dataset/cases/goeq-oja-0230/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-oja-0230/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-oja-0230/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-oja-0230/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-oja-0230/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
